H538 Childcare Heat energy usage,1,22070.0,21340.0,36190.0,35750.0,51590.0,63560.0,62180.0,49590.0,44250.0,37060.0,36730.0,32070.0,21920.0,27180.0,47050.0,51250.0,53580.0,61630.0,52650.0,54330.0,36770.0,46900.0,52750.0,35540.0,25320.0,30340.0,37370.0,50440.0,72230.0,63330.0,2651.0,51780.0,51810.0,51890.0, , , ,,,,,,,,,,,,
H538 Percentage of total Boiler house Heat,1,0.8557580457541683,0.8195084485407066,0.8565680473372781,0.8281213805883716,0.8327683615819209,0.839741049015722,0.780861484365189,0.7589531680440771,0.7663664703844821,0.7523345513601299,0.8405034324942792,0.8572574178027266,0.8535825545171339,0.8708747196411407,0.867121267969038,0.859755074651904,0.8008968609865471,0.7910409446797587,0.7337979094076655,0.73478496077901,0.7125968992248062,0.7968059802922188,0.8994032395566922,0.9024885728796344,0.8698041909996564,0.8663620788121074,0.8735390369331464,0.8764552562988706,0.8740319457889641,0.8370340999206979,0.03733802816901408,0.7347807577692635,0.7348936170212766,0.7344656758669498, , , ,,,,,,,,,,,,
H538 CSAFE ,1,3720.0,4700.0,6060.0,7420.0,10360.0,12130.0,14140.0,13370.0,11500.0,10610.0,6290.0,4790.0,3530.0,3690.0,6280.0,7060.0,11510.0,14190.0,17230.0,17580.0,13630.0,10460.0,5140.0,3570.0,3550.0,3880.0,4100.0,5290.0,7750.0,9580.0,17000.0,17000.0,17000.0,17000.0, , , ,,,,,,,,,,,,
H538 31 Montgomery Ave ,1,0.0,0.0,0.0,0.0,0.0,0.0,3310.0,2380.0,1990.0,1590.0,680.0,550.0,230.0,340.0,930.0,1300.0,1810.0,2090.0,1870.0,2030.0,1200.0,1500.0,760.0,270.0,240.0,800.0,1310.0,1820.0,2660.0,2750.0,51349.0,1690.0,1690.0,1760.0, , , , , , , , , , , , , , , 
H633 Arana Boiler (IP 10.81.148.22),1,25100.0,56800.0,83400.0,85100.0,146700.0,188100.0,218700.0,186500.0,170200.0,147800.0,60200.0,26500.0,28400.0,39300.0,84700.0,99700.0,147300.0,166100.0,191600.0,203700.0,154900.0,135900.0,63100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, , , , ,,,,,,,,,,,
J141 Aquinas Priory solar (Desigo),1,0.0,1841.0,2147.0,1471.0,835.0,279.0,401.0,1348.0,1401.0,1720.0,1092.0,1200.0,578.0,292.0,1438.0,1364.0,741.0,305.0,481.0,781.0,1415.0,1575.0,804.0,335.0,682.0,1287.0,1012.0,828.0,462.0,226.0,280.0,757.0,596.0,718.0, , , ,,,,,,,,,,,,
J122 Carrington Jenkins boiler ,1000,0.0,6000.0,9429.999999999949,5570.00000000005,20000.0,31000.0,34000.0,30000.0,20400.00000000009,17949.999999999818,3940.0000000000546,0.0,0.0,6000.0,9429.999999999949,5570.00000000005,20000.0,31000.0,34000.0,30000.0,20400.00000000009,17949.999999999818,3940.0000000000546,0.0,0.0,4.970000000000027,13.599999999999909,25.38000000000011,23.6099999999999,26.0,26.0,26.0,38.7800000000002,5.029999999999973,0, , ,,,,,,,,,,,,
K430 Caroline Freeman College East (Abbey) solar energy,1,588.0,500.0,932.0,385.0,131.0,98.0,28.0,153.0,185.0,75.19999999999709,108.60000000000582,52.19999999999709,96.10000000000582,73.89999999999418,40.0,603.8000000000029,136.1999999999971,31.5,48.30000000000291,150.0,315.09999999999127,360.0,380.6000000000058,379.6999999999971,398.8000000000029,218.5,454.1000000000058,117.19999999999709,116.59999999999127,29.60000000000582,100.10000000000582,134.5,42.39999999999418,79.30000000000291, , , ,,,,,,,,,,,,
XI01 Invercargill Boiler (IP 10.85.4.21),1,,5000.0,3000.0,3000.0,2790.0,8330.0,14190.0,15190.0,12000.0,7660.0,0.0,0.0,0.0,0.0,1600.0,3340.0,11020.0,18010.0,18730.0,20060.0,15470.0,4320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10, , ,,,,,,,,,,,,
XI17 Invercargill Southland Learning Centre (Desigo),,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593.0,2683.0,4660.0,7180.0,7601.0,8014.0,7000.0,4500.0,3000.0,1297.0,1160.0,402.0,288.0,3263.0,6315.0,6555.0,6487.0,6260.0,5578.0,4487.0,5442.0, , ,,,,,,,,,,,,,
